P_NAME,P_RADIUS,P_PERIOD,S_NAME,S_METALLICITY,S_MASS,S_RADIUS,S_TEMPERATURE,P_DISTANCE,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,S_LUMINOSITY,P_HABITABLE
Qatar-3 b,12.28616,2.5079204,Qatar-3,-0.041,1.15,1.27,6007.0,0.03783,1534.1167,1534.1167,1534.1167,1.881597,0.0
Qatar-4 b,12.72335,1.8053564,Qatar-4,0.103,0.9,0.85,5215.0,0.02803,1265.8123,1265.8123,1265.8123,0.47878854,0.0
Qatar-5 b,12.40947,2.8792319,Qatar-5,0.377,1.13,1.08,5747.0,0.04127,1295.8446,1295.8446,1295.8446,1.1399897,0.0
Qatar-7 b,19.057,2.032046,Qatar-7,0.276,1.41,1.56,6387.0,0.0352,1874.1526,1874.1526,1874.1526,3.6284865,0.0
Qatar-8 b,14.40485,3.71495,Qatar-8,0.025,1.03,1.31,5738.0,0.0474,1329.6094,1329.6094,1329.6094,1.6667613,0.0
Qatar-9 b,11.31089,1.540731,Qatar-9,0.252,0.72,0.7,4309.0,0.0234,1038.8065,1038.8065,1038.8065,0.15135288,0.0
ROXs 12 b,4.191425871296591,2309.3421610400937,ROXs 12,0.014020760003518647,0.87,1.5371422191458501,3850.0,210.0,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
ROXs 42 B b,4.191425871296591,2309.3421610400937,ROXs 42 B,0.014020760003518647,1.0,1.5371422191458501,5490.154056235356,157.0,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
RR Cae b,4.191425871296591,4343.5,RR Cae,0.014020760003518647,0.44,1.5371422191458501,5490.154056235356,5.3,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
Ross 128 b,4.191425871296591,9.8658,Ross 128,-0.02,0.17,0.20900001,3231.0,0.049933709,292.09208,276.72873,310.92827,0.0042650986,0.0
Ross 458 c,13.6762,2309.3421610400937,Ross 458,0.014020760003518647,0.49,0.63,3621.0,1168.0,3.7067598,3.7067598,3.7067598,0.061134145,0.0
SR 12 AB c,4.191425871296591,2309.3421610400937,SR 12 AB,0.014020760003518647,1.0038376485013707,1.5371422191458501,5490.154056235356,4.047676734610659,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
SWEEPS-11 b,12.6673,1.796,SWEEPS-11,0.014020760003518647,1.1,1.45,5490.154056235356,0.03,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
SWEEPS-4 b,9.0801,4.2,SWEEPS-4,0.014020760003518647,1.24,1.18,5490.154056235356,0.055,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
TAP 26 b,4.191425871296591,10.79,TAP 26,0.014020760003518647,1.04,1.17,4620.0,0.0968,707.96909,707.96909,707.96909,0.55876381,0.0
TCP J05074264+2447555 b,4.191425871296591,2309.3421610400937,TCP J05074264+2447555,0.014020760003518647,0.25,1.5371422191458501,5490.154056235356,0.5,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
TOI 150.01,15.4698,5.857342,TOI 150,0.235,1.25,1.55,6003.0,0.0583,1364.3223,1364.3223,1364.3223,2.7952806,0.0
TOI 172 b,10.81765,9.47725,TOI 172,0.148,1.13,1.78,5645.0,0.098019936,1087.7374,934.51007,1395.1867,2.8826004,0.0
TOI 216.01,11.28847,34.556,TOI 216,0.32,0.87,0.84,5026.0,0.206987,446.35059,440.0391,452.99075,0.40340117,0.0
TOI 216.02,7.69006,17.089,TOI 216,0.32,0.87,0.84,5026.0,0.13042646,564.03333,530.70933,606.06621,0.40340117,0.0
TOI 270 b,1.24431,3.36008,TOI 270,-0.17,0.4,0.38,3386.0,0.0306,525.93868,525.93868,525.93868,0.017006058,0.0
TOI 270 c,2.42136,5.660172,TOI 270,-0.17,0.4,0.38,3386.0,0.0472,423.47212,423.47212,423.47212,0.017006058,0.0
TOI 270 d,2.1299,11.38014,TOI 270,-0.17,0.4,0.38,3386.0,0.0733,339.81601,339.81601,339.81601,0.017006058,0.0
TRAPPIST-1 b,1.08737,1.5108708,TRAPPIST-1,0.04,0.08,0.12,2559.0,0.011146446,370.54636,356.53987,386.69023,0.00055326383,0.0
TRAPPIST-1 c,1.05374,2.4218233,TRAPPIST-1,0.04,0.08,0.12,2559.0,0.015262391,316.68392,304.4382,330.84815,0.00055326383,0.0
TRAPPIST-1 d,0.77349,4.04961,TRAPPIST-1,0.04,0.08,0.12,2559.0,0.021492528,266.76719,257.97267,276.70953,0.00055326383,1.0
TRAPPIST-1 e,0.91922,6.099615,TRAPPIST-1,0.04,0.08,0.12,2559.0,0.028271764,232.69554,223.49597,243.3739,0.00055326383,1.0
TRAPPIST-1 f,1.04253,9.20669,TRAPPIST-1,0.04,0.08,0.12,2559.0,0.037173625,202.8071,196.75437,209.5662,0.00055326383,1.0
TRAPPIST-1 g,1.13221,12.35294,TRAPPIST-1,0.04,0.08,0.12,2559.0,0.045183909,183.94526,178.62079,189.87025,0.00055326383,1.0
TRAPPIST-1 h,0.75107,18.767,TRAPPIST-1,0.04,0.08,0.12,2559.0,0.059539171,160.13143,160.13143,160.13143,0.00055326383,0.0
TYC 1422-614-1 b,4.191425871296591,198.4,TYC 1422-614-1,-0.2,1.15,6.85,4806.0,0.691242,667.30403,648.28899,688.42661,22.428739,0.0
TYC 1422-614-1 c,4.191425871296591,559.3,TYC 1422-614-1,-0.2,1.15,6.85,4806.0,1.3715782,473.61261,462.70607,485.47555,22.428739,0.0
TYC 3318-01333-1 b,4.191425871296591,562.0,TYC 3318-01333-1,-0.06,1.19,5.9,4776.0,1.42079,429.7554,410.37559,452.77185,16.227437,0.0
TYC 3667-1280-1 b,4.191425871296591,26.468,TYC 3667-1280-1,-0.08,1.87,6.26,5130.0,0.21013608,1234.4592,1212.9198,1257.3999,24.31682,0.0
TYC 4282-00605-1 b,4.191425871296591,101.54,TYC 4282-00605-1,-0.07,0.97,16.21,4300.0,0.4385424,1168.8178,1038.2832,1384.3776,80.487511,0.0
Teegarden's Star b,4.191425871296591,4.91,Teegarden's Star,-0.19,0.09,0.11,2904.0,0.0252,267.42977,267.42977,267.42977,0.00077101081,1.0
Teegarden's Star c,4.191425871296591,11.409,Teegarden's Star,-0.19,0.09,0.11,2904.0,0.0443,201.70105,201.70105,201.70105,0.00077101081,1.0
TrES-1 b,12.6673,3.03007,TrES-1,0.02,1.04,0.85,5230.0,0.04151029,1043.1586,1043.1586,1043.1586,0.48432095,0.0
TrES-2 b,15.2456,2.47063,TrES-2,-0.15,1.36,1.12,5850.0,0.039618162,1370.9916,1370.9916,1370.9916,1.3162796,0.0
TrES-3 b,14.97656,1.3061858,TrES-3,0.014020760003518647,0.93,0.83,5650.0,0.02282,1501.9198,1501.9198,1501.9198,0.62898259,0.0
TrES-4 b,18.0481,3.55395,TrES-4,0.14,1.08,1.66,6200.0,0.046751083,1628.422,1628.422,1628.422,3.6481407,0.0
TrES-5 b,13.38474,1.4822469,TrES-5,0.2,0.9,0.87,5171.0,0.02459,1355.7261,1355.7261,1355.7261,0.48486999,0.0
UKIRT-2017-BLG-001L b,4.191425871296591,2309.3421610400937,UKIRT-2017-BLG-001L,0.014020760003518647,0.81,1.5371422191458501,5490.154056235356,4.18,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
USco CTIO 108 b,4.191425871296591,2309.3421610400937,USco CTIO 108,0.014020760003518647,0.06,1.5371422191458501,2700.0,670.0,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
UZ For b,4.191425871296591,5840.0,UZ For,0.014020760003518647,0.7,1.5371422191458501,5490.154056235356,5.90472,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
UZ For c,4.191425871296591,1916.25,UZ For,0.014020760003518647,0.7,1.5371422191458501,5490.154056235356,2.8035,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
V0391 Peg b,4.191425871296591,1170.0,V0391 Peg,0.014020760003518647,0.5,0.23,29300.0,1.7,475.0334,475.0334,475.0334,34.931304,0.0
V1298 Tau b,10.21231,24.13861,V1298 Tau,0.014020760003518647,1.1,1.31,4970.0,0.16975809,609.97203,578.89417,647.80618,0.93811654,0.0
V830 Tau b,4.191425871296591,4.927,V830 Tau,0.014020760003518647,1.0,2.0,4250.0,0.057,1109.6437,1109.6437,1109.6437,1.1692419,0.0
VHS J125601.92-125723.9 b,4.191425871296591,2309.3421610400937,VHS J125601.92-125723.9,0.014020760003518647,0.07,1.5371422191458501,2620.0,102.0,4.1327843,4.1327843,4.1327843,0.00072042977,0.0
WASP-1 b,16.62443,2.5199454,WASP-1,0.014020760003518647,1.24,1.47,5490.154056235356,0.03889,804.1932016099973,793.683031961247,824.9372727000268,5.7862772399051465,0.0
WASP-10 b,12.1068,3.0927616,WASP-10,0.014020760003518647,0.75,0.7,4675.0,0.03781,886.63397,886.63397,886.63397,0.20970616,0.0
WASP-100 b,14.9093,2.84938,WASP-100,-0.03,0.77,1.57,6900.0,0.036044586,2007.2246,2007.2246,2007.2246,5.0059247,0.0
WASP-101 b,16.0303,3.58572,WASP-101,0.2,1.41,1.31,6380.0,0.05140044,1419.6784,1419.6784,1419.6784,2.5474986,0.0
WASP-103 b,17.12888,0.925542,WASP-103,0.06,1.22,1.44,6110.0,0.01985,2293.8197,2293.8197,2293.8197,2.5892767,0.0
WASP-104 b,12.74577,1.7554137,WASP-104,0.32,1.08,0.96,5475.0,0.02918,1384.1851,1384.1851,1384.1851,0.74193799,0.0
WASP-105 b,10.7616,7.87288,WASP-105,0.28,0.89,0.9,5070.0,0.075,774.13313,774.13313,774.13313,0.47951865,0.0
WASP-106 b,11.4342,9.28971,WASP-106,-0.09,0.93,1.31,6055.0,0.084399261,1051.4716,1051.4716,1051.4716,2.0667494,0.0
WASP-107 b,10.5374,5.72149,WASP-107,0.02,0.69,0.66,4430.0,0.055,676.41218,676.41218,676.41218,0.15031123,0.0
WASP-11 b,12.4431,3.72247,WASP-11,0.0,1.42,0.89,4800.0,0.052823415,868.44052,868.44052,868.44052,0.37673295,0.0
WASP-113 b,15.79489,4.5421688,WASP-113,0.1,1.32,1.61,5890.0,0.05885,1357.9134,1357.9134,1357.9134,2.7951272,0.0
WASP-114 b,15.01019,1.5487743,WASP-114,0.14,1.29,1.43,5940.0,0.028512053,1854.253,1843.2433,1865.4966,2.2809013,0.0
WASP-117 b,11.8826,10.02165,WASP-117,-0.11,1.29,1.22,6040.0,0.10346225,929.17458,819.65188,1116.9972,1.7748271,0.0
WASP-118 b,16.1424,4.0460435,WASP-118,0.16,1.32,1.7,6410.0,0.05453,1577.5452,1577.5452,1577.5452,4.3713805,0.0
WASP-119 b,15.694,2.49979,WASP-119,0.14,1.02,1.2,5650.0,0.036361057,1431.5662,1392.0665,1475.2899,1.3147553,0.0
WASP-12 b,21.71377,1.09142,WASP-12,0.014020760003518647,1.43,1.66,6360.0,0.0232,2371.2876,2371.2876,2371.2876,4.0395528,0.0
WASP-120 b,16.51233,3.6112706,WASP-120,-0.05,1.39,1.87,6450.0,0.051483499,1714.4615,1667.9327,1765.8759,5.4226393,0.0
WASP-121 b,20.90665,1.2749255,WASP-121,0.13,1.35,1.46,6459.0,0.02544,2156.7521,2156.7521,2156.7521,3.3239578,0.0
WASP-123 b,14.77478,2.9776412,WASP-123,0.18,1.17,1.28,5740.0,0.04263,1386.3608,1386.3608,1386.3608,1.593515,0.0
WASP-124 b,13.9004,3.37265,WASP-124,-0.02,1.07,1.02,6050.0,0.044906488,1270.9882,1260.3434,1281.9545,1.2488506,0.0
WASP-126 b,10.7616,3.2888,WASP-126,0.17,1.12,1.27,5800.0,0.04562738,1356.865,1251.6496,1501.4706,1.63534,0.0
WASP-127 b,15.3577,4.178062,WASP-127,-0.18,1.08,1.39,5620.0,0.052,1280.7345,1280.7345,1280.7345,1.7268854,0.0
WASP-129 b,10.4253,5.748145,WASP-129,0.15,1.0,0.9,5900.0,0.063089382,983.91991,940.38402,1035.4432,0.87939038,0.0
WASP-13 b,13.6762,4.35301,WASP-13,0.0,0.72,1.37,5950.0,0.046753432,1419.6706,1419.6706,1419.6706,2.1076459,0.0
WASP-130 b,9.9769,11.55098,WASP-130,0.26,1.04,0.96,5625.0,0.1012,763.63348,763.63348,763.63348,0.82664914,0.0
WASP-131 b,13.6762,5.322023,WASP-131,-0.18,1.06,1.53,6030.0,0.0607,1334.3991,1334.3991,1334.3991,2.7729418,0.0
WASP-132 b,9.7527,7.133521,WASP-132,0.22,0.8,0.74,4775.0,0.067,699.4697,699.4697,699.4697,0.2550619,0.0
WASP-133 b,13.5641,2.176423,WASP-133,0.29,1.16,1.44,5700.0,0.034998525,1620.2165,1500.6199,1781.659,1.9611601,0.0
WASP-135 b,14.573,1.4013794,WASP-135,0.02,0.98,0.96,5675.0,0.0243,1572.2276,1572.2276,1572.2276,0.85643533,0.0
WASP-136 b,15.4698,5.215357,WASP-136,-0.18,1.41,2.21,6260.0,0.0661,1595.4633,1595.4633,1595.4633,6.7200194,0.0
WASP-138 b,12.2189,3.634433,WASP-138,-0.09,1.22,1.36,6272.0,0.0494,1450.538,1450.538,1450.538,2.5644289,0.0
WASP-139 b,8.968,5.924262,WASP-139,0.2,0.92,0.8,5310.0,0.062,840.73812,840.73812,840.73812,0.45587597,0.0
WASP-14 b,15.4698,2.24375,WASP-14,0.0,1.62,1.4,6475.0,0.039544511,1700.7289,1629.8295,1783.7531,3.0867667,0.0
WASP-140 b,16.1424,2.2359835,WASP-140,0.12,0.9,0.87,5260.0,0.032335675,1203.0985,1175.9472,1232.5789,0.51912283,0.0
WASP-141 b,13.5641,3.310651,WASP-141,0.29,1.25,1.37,5900.0,0.0469,1405.5391,1405.5391,1405.5391,2.0376887,0.0
WASP-142 b,17.1513,2.052868,WASP-142,0.26,1.33,1.64,6010.0,0.0347,1821.1626,1821.1626,1821.1626,3.1439399,0.0
WASP-144 b,9.5285,2.2783152,WASP-144,0.18,0.81,0.81,5200.0,0.0316,1160.4312,1160.4312,1160.4312,0.42980559,0.0
WASP-145 A b,10.089,1.7690381,WASP-145 A,-0.04,0.76,0.68,4900.0,0.0261,1102.4207,1102.4207,1102.4207,0.23883105,0.0
WASP-147 b,12.49915,4.60273,WASP-147,0.092,1.04,1.43,5702.0,0.0549,1282.7031,1282.7031,1282.7031,1.9367322,0.0
WASP-15 b,15.8061,3.7521,WASP-15,-0.17,1.18,1.48,6300.0,0.049925201,1511.9191,1511.9191,1511.9191,3.0915358,0.0
WASP-151 b,12.6673,4.533471,WASP-151,0.1,1.08,1.14,5871.0,0.055000247,1178.1483,1176.3858,1179.9202,1.3833965,0.0
WASP-153 b,17.3755,3.332609,WASP-153,0.34,1.34,1.73,5914.0,0.048001944,1564.9433,1557.9562,1572.0415,3.2802439,0.0
WASP-156 b,5.7171,3.836169,WASP-156,0.24,0.84,0.76,4910.0,0.04530111,886.45135,883.36772,889.57308,0.30077504,0.0
WASP-157 b,11.18758,3.951623,WASP-157,0.25,1.06,1.1,5772.0,0.0499,1194.5091,1194.5091,1194.5091,1.2033149,0.0
WASP-158 b,11.9947,3.656333,WASP-158,0.24,1.38,1.39,6350.0,0.0517,1451.2857,1451.2857,1451.2857,2.8145771,0.0
WASP-159 b,15.4698,3.840401,WASP-159,0.22,1.41,2.11,6120.0,0.0538,1689.3459,1689.3459,1689.3459,5.5957621,0.0
WASP-16 b,13.6762,3.1186,WASP-16,0.01,1.78,1.14,5700.0,0.050616176,1192.3388,1192.3388,1192.3388,1.2291299,0.0
WASP-160 B b,12.2189,3.7684952,WASP-160 B,0.27,0.87,0.87,5298.0,0.0452,1024.5176,1024.5176,1024.5176,0.53428744,0.0
WASP-161 b,12.81303,5.4060425,WASP-161,0.16,1.39,1.71,6400.0,0.0673,1421.9606,1421.9606,1421.9606,4.3954239,0.0
WASP-162 b,11.21,9.62468,WASP-162,0.28,0.95,1.11,5300.0,0.095302904,823.66926,696.41927,1108.5037,0.87103997,0.0
WASP-163 b,13.47442,1.6096884,WASP-163,-0.34,0.97,1.01,5500.0,0.0266,1493.8247,1493.8247,1493.8247,0.83633862,0.0
WASP-164 b,12.64488,1.7771255,WASP-164,-0.01,0.95,0.93,5806.0,0.02818,1470.1616,1470.1616,1470.1616,0.88056753,0.0
WASP-165 b,14.1246,3.465509,WASP-165,0.33,1.25,1.75,5599.0,0.04823,1486.5788,1486.5788,1486.5788,2.6965384,0.0
WASP-166 b,7.0623,5.44354,WASP-166,0.19,1.19,1.22,6050.0,0.0641,1163.3847,1163.3847,1163.3847,1.7866102,0.0
WASP-167 b,17.7118,2.0219596,WASP-167,0.1,1.59,1.79,7000.0,0.0365,2160.7036,2160.7036,2160.7036,6.8926602,0.0
WASP-168 b,16.815,4.153658,WASP-168,-0.01,1.08,1.12,6000.0,0.0519,1228.5523,1228.5523,1228.5523,1.4565644,0.0
WASP-17 b,20.9627,3.73543,WASP-17,-0.25,2.28,1.49,6550.0,0.061998556,1415.3398,1415.3398,1415.3398,3.6612247,0.0
WASP-170 b,12.28616,2.3447802,WASP-170,0.22,0.93,0.94,5600.0,0.0337,1303.6292,1303.6292,1303.6292,0.77856784,0.0
WASP-172 b,17.5997,5.477433,WASP-172,-0.1,1.49,1.91,6900.0,0.0694,1595.5232,1595.5232,1595.5232,7.4088661,0.0
WASP-173 A b,13.452,1.3866532,WASP-173 A,0.16,1.05,1.11,5800.0,0.0248,1710.3332,1710.3332,1710.3332,1.249242,0.0
WASP-174 b,14.573,4.2337,WASP-174,0.09,1.3,1.31,6400.0,0.0559,1365.6103,1365.6103,1365.6103,2.5795927,0.0
WASP-177 b,17.7118,3.071722,WASP-177,0.25,0.88,0.89,5017.0,0.03957,1048.7528,1048.7528,1048.7528,0.44961942,0.0
WASP-18 b,13.452,0.94145,WASP-18,0.13,1.46,1.29,6431.0,0.021322938,2204.8297,2193.9013,2215.9511,2.5502462,0.0
WASP-181 b,13.27264,4.5195064,WASP-181,0.09,1.04,0.96,5839.0,0.05427,1082.4585,1082.4585,1082.4585,0.95980943,0.0
WASP-183 b,16.4787,4.1117771,WASP-183,-0.31,0.78,0.87,5313.0,0.04632,1014.921,1014.921,1014.921,0.54036401,0.0
WASP-19 b,15.60432,0.78883899,WASP-19,0.15,0.9,1.0,5568.0,0.016340033,1919.951,1918.0345,1921.8744,0.86116338,0.0
WASP-190 b,12.8915,5.367753,WASP-190,-0.02,1.35,1.6,6400.0,0.0663,1385.7991,1385.7991,1385.7991,3.8481191,0.0
WASP-2 b,12.00591,2.152226,WASP-2,0.1,0.89,0.84,5200.0,0.03138,1185.8605,1185.8605,1185.8605,0.46223262,0.0
WASP-20 b,16.38902,4.8996284,WASP-20,-0.008,1.2,1.39,5940.0,0.06,1260.1879,1260.1879,1260.1879,2.1550831,0.0
WASP-21 b,11.9947,4.322482,WASP-21,-0.46,0.89,1.14,5800.0,0.052,1197.0046,1197.0046,1197.0046,1.3176811,0.0
WASP-22 b,13.7883,3.53269,WASP-22,-0.05,1.46,1.24,6000.0,0.05149729,1297.8352,1285.0805,1311.0443,1.7854061,0.0
WASP-23 b,10.78402,2.9444256,WASP-23,0.014020760003518647,0.78,0.77,5150.0,0.037672267,1027.002,996.81252,1060.6554,0.37367928,0.0
WASP-24 b,15.4698,2.34121,WASP-24,0.0,1.43,1.42,6075.0,0.03886707,1618.5146,1618.5146,1618.5146,2.4606535,0.0
WASP-25 b,11.9947,3.76483,WASP-25,-0.05,0.67,0.8,5750.0,0.041434751,1113.647,1113.647,1113.647,0.62681589,0.0
WASP-26 b,13.5641,2.7566,WASP-26,0.16,0.86,1.22,6034.0,0.036581221,1535.9363,1535.9363,1535.9363,1.7677854,0.0
WASP-28 b,13.59773,3.40883,WASP-28,-0.29,1.02,1.09,6150.0,0.04469,1338.7524,1338.7524,1338.7524,1.5227973,0.0
WASP-29 b,8.6317,3.92273,WASP-29,0.11,0.77,0.79,4800.0,0.044626633,890.32391,877.3116,904.03786,0.29682999,0.0
WASP-3 b,15.9182,1.84683,WASP-3,0.0,1.62,1.44,6400.0,0.034591216,1820.1005,1820.1005,1820.1005,3.1169765,0.0
WASP-31 b,17.36429,3.4059096,WASP-31,0.014020760003518647,1.16,1.25,6302.0,0.04659,1438.8122,1438.8122,1438.8122,2.2081179,0.0
WASP-32 b,10.7616,2.71866,WASP-32,-0.13,0.72,0.95,6140.0,0.034160455,1427.2019,1427.2019,1427.2019,1.1492363,0.0
WASP-33 b,17.85753,1.21987,WASP-33,0.014020760003518647,1.5,1.44,7430.0,0.0239,2542.074,2542.074,2542.074,5.6619872,0.0
WASP-34 b,11.21,4.31768,WASP-34,-0.02,0.96,0.91,5700.0,0.051220942,1059.3002,1038.8332,1081.2519,0.78319671,0.0
WASP-35 b,14.573,3.16158,WASP-35,-0.15,1.05,1.08,5990.0,0.042839274,1325.6678,1325.6678,1325.6678,1.3453753,0.0
WASP-36 b,14.87567,1.537366,WASP-36,-0.26,1.08,0.98,5959.0,0.02677,1589.2028,1589.2028,1589.2028,1.0850115,0.0
WASP-37 b,13.0036,3.577469,WASP-37,0.014020760003518647,0.93,1.0,5800.0,0.0446,1210.5358,1210.5358,1210.5358,1.0139128,0.0
WASP-38 b,13.7883,6.87188,WASP-38,-0.02,1.76,1.52,6180.0,0.085426553,1149.2226,1132.4264,1166.9244,3.0194631,0.0
WASP-39 b,14.2367,4.055259,WASP-39,0.014020760003518647,0.93,0.9,5400.0,0.0486,1024.2688,1024.2688,1024.2688,0.61709028,0.0
WASP-4 b,14.80841,1.3382315,WASP-4,-0.07,0.86,0.89,5400.0,0.0226,1493.6595,1493.6595,1493.6595,0.60345334,0.0
WASP-41 b,12.331,3.0524,WASP-41,0.06,0.81,0.83,5545.0,0.038379459,1136.6015,1136.6015,1136.6015,0.58351367,0.0
WASP-41 c,4.191425871296591,421.0,WASP-41,0.06,0.81,0.83,5545.0,1.1162433,214.07381,189.23377,256.19074,0.58351367,0.0
WASP-42 b,12.57762,4.9816819,WASP-42,0.29,0.95,0.89,5315.0,0.0561,933.1123,933.1123,933.1123,0.56634587,0.0
WASP-43 b,10.4253,0.813475,WASP-43,0.014020760003518647,0.58,0.6,4400.0,0.0142,1260.6694,1260.6694,1260.6694,0.12089319,0.0
WASP-44 b,12.7794,2.4238039,WASP-44,0.014020760003518647,0.95,0.93,5410.0,0.03473,1233.9666,1233.9666,1233.9666,0.66380971,0.0
WASP-45 b,12.7794,3.12609,WASP-45,0.0,0.95,0.96,5140.0,0.041123026,1094.6449,1094.6449,1094.6449,0.5763464,0.0
WASP-46 b,13.16054,1.4303676,WASP-46,-0.3,0.83,0.86,5600.0,0.02335,1497.9968,1497.9968,1497.9968,0.6516849,0.0
WASP-47 b,12.63367,4.1591289,WASP-47,0.38,1.04,1.14,5552.0,0.051269087,1153.9611,1153.9611,1153.9611,1.1063593,0.0
WASP-47 c,4.191425871296591,588.5,WASP-47,0.38,1.04,1.14,5552.0,1.4540245,220.14437,194.46475,263.84998,1.1063593,0.0
WASP-47 d,3.57599,9.03077,WASP-47,0.38,1.04,1.14,5552.0,0.085976498,891.13812,884.97577,897.45339,1.1063593,0.0
WASP-47 e,1.80481,0.789592,WASP-47,0.38,1.04,1.14,5552.0,0.016935154,2007.8182,2007.8182,2007.8182,1.1063593,0.0
WASP-48 b,16.815,2.14363,WASP-48,-0.12,0.88,1.58,5920.0,0.031172406,1857.7281,1857.7281,1857.7281,2.747196,0.0
WASP-49 b,12.4431,2.78174,WASP-49,-0.23,0.92,0.97,5600.0,0.03764002,1253.0432,1253.0432,1253.0432,0.82905668,0.0
WASP-5 b,12.18527,1.6284279,WASP-5,0.09,0.96,1.03,5700.0,0.026719277,1560.3272,1531.6383,1590.9897,1.0033732,0.0
WASP-50 b,13.07086,1.9551,WASP-50,0.014020760003518647,0.89,0.84,5400.0,0.0293,1274.432,1274.432,1274.432,0.5375542,0.0
WASP-52 b,14.2367,1.7497798,WASP-52,0.03,0.87,0.79,5000.0,0.0272,1187.7257,1187.7257,1187.7257,0.34948042,0.0
WASP-53 b,12.03954,3.3098443,WASP-53,0.22,0.84,0.8,4953.0,0.041028454,964.18653,950.0947,979.03821,0.34509759,0.0
WASP-53 c,4.191425871296591,2840.0,WASP-53,0.22,0.84,0.8,4953.0,5.036249,95.56409,74.599037,250.35081,0.34509759,0.0
WASP-54 b,17.7118,3.69364,WASP-54,-0.27,1.08,1.76,6100.0,0.048085769,1628.1452,1574.4701,1688.8258,3.8426721,0.0
WASP-55 b,14.9093,4.46563,WASP-55,-0.2,1.11,1.09,5900.0,0.05493794,1158.3669,1158.3669,1158.3669,1.2898811,0.0
WASP-56 b,10.5374,4.6171,WASP-56,0.12,0.71,0.96,5600.0,0.048399609,1099.309,1099.309,1099.309,0.81205084,0.0
WASP-57 b,11.7705,2.8389186,WASP-57,-0.25,0.89,0.93,5600.0,0.03769,1226.1215,1226.1215,1226.1215,0.76209068,0.0
WASP-58 b,16.0303,5.01718,WASP-58,-0.45,1.06,1.22,5800.0,0.058467963,1167.7934,1167.7934,1167.7934,1.5091079,0.0
WASP-59 b,8.68775,7.919585,WASP-59,-0.15,0.72,0.61,4650.0,0.0700485,605.96338,578.12561,639.14191,0.15586914,0.0
WASP-6 b,11.5463,3.36101,WASP-6,-0.2,0.55,0.73,5450.0,0.036015229,1082.0199,1056.1085,1110.3027,0.42123105,0.0
WASP-60 b,9.8648,4.305,WASP-60,-0.04,1.19,1.17,5900.0,0.054870718,1200.8581,1200.8581,1200.8581,1.4861697,0.0
WASP-61 b,15.8061,3.8559,WASP-61,-0.1,1.82,1.55,6250.0,0.058742243,1415.1018,1415.1018,1415.1018,3.2845215,0.0
WASP-62 b,14.7972,4.41195,WASP-62,0.04,1.11,1.23,6230.0,0.054496791,1304.5845,1304.5845,1304.5845,2.041978,0.0
WASP-63 b,15.8061,4.37808,WASP-63,0.08,1.28,1.86,5550.0,0.056855001,1399.2077,1399.2077,1399.2077,2.9409421,0.0
WASP-64 b,14.24791,1.5732918,WASP-64,-0.08,1.0,1.06,5400.0,0.02648,1505.93,1505.93,1505.93,0.85600326,0.0
WASP-65 b,12.46552,2.3114243,WASP-65,-0.07,0.93,1.01,5600.0,0.0334,1357.3522,1357.3522,1357.3522,0.8988423,0.0
WASP-66 b,15.694,4.08605,WASP-66,-0.31,1.33,1.76,6600.0,0.054995761,1645.7078,1645.7078,1645.7078,5.2661075,0.0
